home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,added_time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type
imbabura,delfin,delfin,2,Nicolás Messiniti,miss,fast-break,12.5,29.4,0,right-foot,close-left,0,56.8,5.6,2569780,53,0.0,3122,29.4,12.5,43.2,0,43.2,94.4,38,2278,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Erick Mendoza,block,assisted,23.6,59.4,0,right-foot,low-centre,0,49.2,19.0,2569765,51,0.0,3047,59.4,23.6,50.8,0,50.8,81.0,40,2353,shot,18.1,57.4,0.0,57.4,18.1,0
imbabura,delfin,imbabura,2,Leonar Espinoza,post,assisted,10.9,70.8,0,right-foot,left,0,55.2,8.9,2569763,49,0.0,2936,70.8,10.9,44.8,0,44.8,91.1,42,2464,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Erick Mendoza,goal,assisted,27.9,35.2,0,right-foot,low-right,0,45.5,8.2,2569643,45,6.0,3052,35.2,27.9,54.5,0,54.5,91.8,1,2348,shot,0.0,0.0,0.0,0.0,0.0,regular
imbabura,delfin,delfin,2,Kevin Sambonino,miss,assisted,32.2,40.5,0,right-foot,left,0,61.2,12.5,2569623,45,4.0,2912,40.5,32.2,38.8,0,38.8,87.5,1,2488,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Leandro Pantoja,goal,penalty,11.5,50.0,0,right-foot,low-left,0,54.4,4.4,2569615,45,2.0,2762,50.0,11.5,45.6,0,45.6,95.6,1,2638,shot,0.0,0.0,0.0,0.0,0.0,penalty
imbabura,delfin,imbabura,2,Leandro Pantoja,save,free-kick,29.9,25.6,0,right-foot,high-centre,0,50.7,31.6,2569632,42,0.0,2490,25.6,29.9,49.3,0,49.3,68.4,4,210,shot,1.4,49.8,0.0,49.8,1.4,0
imbabura,delfin,imbabura,2,Óscar Pepinos,miss,assisted,26.1,33.4,0,right-foot,left,0,59.5,8.3,2569588,36,0.0,2152,33.4,26.1,40.5,0,40.5,91.7,10,548,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Erick Mendoza,miss,set-piece,8.8,42.3,0,left-foot,close-right,0,41.3,8.3,2569587,34,0.0,2034,42.3,8.8,58.7,0,58.7,91.7,12,666,shot,3.7,51.3,0.0,51.3,3.7,0
imbabura,delfin,imbabura,2,Óscar Pepinos,post,free-kick,22.1,64.2,0,left-foot,left,0,55.2,29.1,2569559,34,0.0,2029,64.2,22.1,44.8,0,44.8,70.9,12,671,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Leonar Espinoza,miss,assisted,26.9,67.9,0,left-foot,high-right,0,39.8,44.4,2569533,30,0.0,1783,67.9,26.9,60.2,0,60.2,55.6,16,917,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,delfin,2,Juan Manuel Elordi,save,set-piece,6.8,44.5,0,head,low-centre,0,50.3,7.0,2569521,29,0.0,1682,44.5,6.8,49.7,0,49.7,93.0,17,1018,shot,1.1,47.7,0.0,47.7,1.1,0
imbabura,delfin,imbabura,2,Leandro Pantoja,goal,penalty,11.5,50.0,0,right-foot,low-left,0,54.4,5.7,2569510,26,0.0,1533,50.0,11.5,45.6,0,45.6,94.3,20,1167,shot,0.0,0.0,0.0,0.0,0.0,penalty
imbabura,delfin,imbabura,2,Jacson Pita Mina,miss,assisted,7.7,41.2,0,left-foot,close-left,0,58.3,9.7,2569498,23,0.0,1325,41.2,7.7,41.7,0,41.7,90.3,23,1375,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Jacson Pita Mina,miss,corner,12.6,52.6,0,head,right,0,39.2,5.6,2569586,21,0.0,1201,52.6,12.6,60.8,0,60.8,94.4,25,1499,shot,0.90000000000001,59.4,0.0,59.4,0.90000000000001,0
imbabura,delfin,imbabura,2,Leandro Pantoja,save,assisted,5.6,35.9,0,right-foot,low-centre,0,51.6,4.4,2569492,20,0.0,1165,35.9,5.6,48.4,0,48.4,95.6,26,1535,shot,0.2,47.3,0.0,47.3,0.2,0
imbabura,delfin,imbabura,2,Rony Caicedo,block,assisted,23.3,50.0,0,right-foot,low-right,0,46.9,19.0,2569549,19,0.0,1121,50.0,23.3,53.1,0,53.1,81.0,27,1579,shot,15.3,51.1,0.0,51.1,15.3,0
imbabura,delfin,imbabura,2,Rony Caicedo,block,set-piece,29.3,41.9,0,right-foot,low-centre,0,51.2,19.0,2569532,19,0.0,1083,41.9,29.3,48.8,0,48.8,81.0,27,1617,shot,18.6,44.4,0.0,44.4,18.6,0
imbabura,delfin,imbabura,2,Leandro Pantoja,miss,free-kick,28.7,72.9,0,right-foot,right,0,39.3,26.4,2569439,11,0.0,655,72.9,28.7,60.7,0,60.7,73.6,35,2045,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Rony Caicedo,block,assisted,28.0,28.7,0,right-foot,low-centre,0,50.3,19.0,2569485,10,0.0,554,28.7,28.0,49.7,0,49.7,81.0,36,2146,shot,23.4,32.1,0.0,32.1,23.4,0
imbabura,delfin,imbabura,2,Leandro Pantoja,miss,assisted,11.7,29.3,0,right-foot,right,0,40.0,8.3,2569429,8,0.0,452,29.3,11.7,60.0,0,60.0,91.7,38,2248,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,delfin,imbabura,2,Leandro Pantoja,save,regular,28.0,55.3,0,right-foot,low-left,0,52.4,10.8,2569423,6,0.0,343,55.3,28.0,47.6,0,47.6,89.2,40,2357,shot,1.8,51.4,0.0,51.4,1.8,0
imbabura,delfin,delfin,2,Juan Manuel Elordi,miss,assisted,17.9,45.7,0,left-foot,close-left,0,57.5,13.9,2569425,5,0.0,296,45.7,17.9,42.5,0,42.5,86.1,41,2404,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Michael Hoyos,miss,set-piece,8.24482426911082,23.806103767604625,0,right-foot,close-right,0,4.046564418364611,8.3,2570261,86,3.0,5530,99.35880916106237,5.53408111384706,52.64314720025047,0,100.0,100.0,1,770,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Yaimar Medina,miss,fast-break,14.674159258731986,10.40778061054155,0,left-foot,right,0,40.0,13.9,2570242,79,0.0,5316,48.44595832164458,25.487860206824553,60.0,0,60.0,100.0,2,84,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Braian Oyola,save,free-kick,37.569965794708565,20.290714130662593,0,left-foot,low-left,0,49.361333106181704,12.0,2570241,79,0.0,5294,2.997547121297572,40.326580168404185,26.0808587703347,0,36.54126578256971,88.0,2,106,shot,2.807037478636358,30.485321922088808,0.0,87.91914813758632,2.904958566237782,0
independiente,barcelona,independiente,2,Cristian Zabala,miss,assisted,43.130896497804365,2.2265920795253678,0,right-foot,high,0,83.18739463960303,69.4,2570230,78,0.0,5137,61.342335634007966,31.347343731968273,90.0336109187078,0,100.0,0.4959980947865752,5,263,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Allen Obando,save,assisted,11.0,67.3385452367605,0,head,high-centre,0,49.0,27.2,2570225,81,0.0,5016,7.3064864884897744,11.0,51.0,0,51.0,100.0,7,384,shot,2.101911613470901,2.230893778283125,0.0,31.60822532835651,1.010553556172491,0
independiente,barcelona,independiente,2,Renzo López,miss,assisted,19.531076687224534,9.010806483821284,0,right-foot,close-right,0,42.0,16.7,2570183,72,0.0,4460,84.41765717801349,22.412170513684472,58.0,0,58.0,100.0,16,940,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Junior Sornoza,miss,assisted,39.30129936628924,79.53884838722269,0,right-foot,high,0,76.15615058487356,69.4,2570180,69,0.0,4425,88.23829079991947,31.1733231862192,46.03571491854098,0,89.50010686114965,35.07975593384332,17,975,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Renzo López,miss,corner,1.4095500230503415,74.53756000267246,0,head,close-high,0,28.13870921761066,58.3,2570295,62,0.0,4203,63.87218822637091,6.3072097249220755,27.301118386597786,0,86.34698953551862,44.8649061560544,20,1197,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Adonis Preciado,miss,regular,8.752218645273995,22.011718890307584,0,right-foot,left,0,100.0,33.3,2570173,62,0.0,4073,5.194500988500451,5.011714768065097,30.520571506268254,0,42.617529686803664,73.44735510835265,23,1327,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Cristian Zabala,miss,regular,42.83312212330489,0.3955154346438192,0,right-foot,close-high-right,0,32.40573634672967,51.4,2570292,67,0.0,4046,67.63997326343907,27.230984964362037,100.0,0,17.738432645594898,46.4185870173222,23,1354,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Joao Ortíz,block,regular,2.960855269464467,31.033893448818866,0,right-foot,low-centre,0,89.24717844393703,19.0,2570291,70,0.0,4036,19.076322478996595,8.061980751509893,79.86693252770513,0,38.11510061591773,81.0,23,1364,shot,9.467337908971341,92.83193866995272,0.0,1.2652750249286129,9.442150026633595,0
independiente,barcelona,barcelona,2,Renzo López,miss,assisted,11.655097534044499,16.81353061878022,0,right-foot,high,0,96.19693134448448,63.9,2570143,59,0.0,3171,100.0,16.150873152105667,46.60994834375163,0,81.17187766060746,43.75097152397529,38,2229,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Alexander Bolaños,goal,fast-break,6.116428166413371,87.32560577087777,0,right-foot,low-right,0,46.0,3.8,2570075,44,4.0,2930,66.67856567134328,11.494594621995002,54.0,0,54.0,100.0,1,2470,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,barcelona,independiente,2,Renzo López,goal,assisted,12.091264615641743,54.88979648992203,0,right-foot,low-right,0,33.361732340092665,4.4,2570073,42,2.0,2787,20.41491087313461,2.238245506644727,2.1040520455088583,0,100.0,7.114347041362095,1,2613,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,barcelona,independiente,2,Cristhian Solano,miss,assisted,3.2523986298198775,56.0,0,head,high-left,0,100.0,63.9,2570068,47,0.0,2617,56.0,19.895222562133725,65.3262214382304,0,71.38084482595644,17.687347909787157,2,83,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Cristhian Solano,save,assisted,7.244260768530401,69.38681577451948,0,left-foot,low-left,0,31.463915165339863,4.4,2570058,31,0.0,2381,35.157790767682556,19.39282388681363,28.654018176932418,0,27.14243879712597,51.32744678789962,6,319,shot,5.117217666648304,13.472874282312006,0.0,58.037498248262224,5.891085203940119,0
independiente,barcelona,independiente,2,Janner Corozo,save,regular,16.76216380697023,100.0,0,left-foot,low-centre,0,54.494960290139325,4.4,2570053,38,0.0,2241,45.98664932335003,20.60182997402525,88.76053423909491,0,18.119999147947333,60.73748936693153,8,459,shot,1.2136596728566782,77.57893311283256,0.0,50.07225384206613,1.6919376412976863,0
independiente,barcelona,barcelona,2,Francisco Fydriszewski,goal,assisted,4.725953004089048,50.0,0,right-foot,low-centre,0,99.2722149161746,7.0,2570042,40,0.0,1966,50.0,4.404106819623198,69.04847317831614,0,76.89379444899868,93.0,13,734,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,barcelona,independiente,2,Junior Sornoza,miss,assisted,10.920751972059444,16.915774680778505,0,right-foot,high,0,14.654890710209031,73.6,2570038,35,0.0,1817,38.89820725398714,9.160744872178293,44.288963716523696,0,50.982462477606376,15.914293013103311,15,883,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,independiente,2,Francisco Fydriszewski,block,assisted,3.8182917072084432,100.0,0,head,low-centre,0,94.46325819612333,19.0,2570037,30,0.0,1782,7.516814652215068,10.293867587648181,96.52570259809933,0,78.18216137358267,81.0,16,918,shot,18.262731382885555,77.5840271871315,0.0,100.0,1.9877558181274662,0
independiente,barcelona,independiente,2,Damián Díaz,save,assisted,14.0,5.199955686923076,0,right-foot,low-centre,0,19.813559003860725,7.0,2570013,19,0.0,1025,16.21418982072585,14.0,21.649150839475602,0,82.18322721940706,93.0,28,1675,shot,2.0,62.980317067351294,0.0,12.750681134144173,2.0,0
independiente,barcelona,independiente,2,Luis Felipe Zárate,goal,corner,10.912156125848387,93.70597391081147,0,head,low-centre,0,68.24964949121357,2.5,2570006,3,0.0,554,21.262195809002947,13.757197234736854,91.14226375399781,0,94.35715623475306,97.86514644062157,36,2146,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,barcelona,barcelona,2,Cristhian Solano,miss,regular,39.86903052258385,73.70900817814945,0,right-foot,high-right,0,19.169867831570123,81.9,2570005,-2,0.0,443,53.38978864555584,43.81586527557324,43.045268377689325,0,61.456608678899855,30.39656692763581,38,2257,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,barcelona,barcelona,2,Janner Corozo,block,corner,8.149696342198041,54.23812254848586,0,head,low-centre,0,12.559707993717709,19.0,2570002,13,0.0,323,35.158558992503515,6.399546252455374,44.520263359999305,0,76.3878600680159,81.0,40,2377,shot,5.483400476152711,62.629703739619245,0.0,41.24822526823516,4.951992038545424,0
independiente,barcelona,independiente,2,Cristhian Solano,save,assisted,46.30197549855042,24.399640251602456,0,right-foot,low-centre,0,51.0,2.5,2570000,-3,0.0,200,39.45205593699607,34.0756834520716,49.0,0,49.0,84.07606990297447,42,2500,shot,2.0,31.7601463543108,0.0,93.4794903196995,2.0,0
libertad,catolica,libertad,2,Daniel Clavijo,block,set-piece,0.49601521008701255,34.678751899772,0,right-foot,low-centre,0,51.54896306494155,19.0,2581351,91,0.0,5020,19.890811476415173,16.8702040737872,90.51636806244704,0,82.63259462314073,81.0,7,380,shot,4.977129072916227,61.75640736818114,0.0,54.6960594938928,3.6414166618717267,0
libertad,catolica,catolica,2,Cristian Enciso,block,free-kick,29.708952923515373,62.446886990690594,0,right-foot,low-centre,0,20.54293810482806,19.0,2581354,69,0.0,4421,58.02616089434698,35.56885986456814,56.81809791328089,0,52.788774563772684,81.0,17,979,shot,4.325764842046993,24.93686473857081,0.0,20.399585087084183,22.325351084209085,0
libertad,catolica,libertad,2,Facundo Martinez,block,throw-in-set-piece,19.0,46.93506571564062,0,left-foot,low-centre,0,5.838609190533333,19.0,2581324,59,0.0,3978,65.95377174305503,19.0,0.009811292611203726,0,86.18547719106574,81.0,24,1422,shot,16.469115671638576,80.96277083468121,0.0,56.51594069330782,22.33555365102827,0
libertad,catolica,libertad,2,Jhon Cifuente,block,throw-in-set-piece,11.964531625523962,10.033367674110004,0,left-foot,low-right,0,16.49766819202484,19.0,2581323,57,0.0,3975,100.0,0.884812388213815,6.290968072480055,0,90.04593118480925,81.0,24,1425,shot,10.549613340130847,15.559557224656906,0.0,49.26581243716296,2.2755534754417654,0
libertad,catolica,libertad,2,Facundo Martinez,miss,assisted,4.226270325107155,53.73039935002698,0,right-foot,high-right,0,22.965861251955378,50.0,2581238,53,0.0,3746,9.735993779806641,9.625021375074144,24.857736887743556,0,29.023095864077234,50.0,28,1654,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,libertad,2,Jhon Cifuente,save,corner,4.826257822685966,46.56482148604154,0,head,low-centre,0,71.52397300815575,10.1,2581237,56,0.0,3697,82.62100510106266,12.100641746972475,27.45197470313896,0,27.748349538646067,52.90937688116924,29,1703,shot,0.0,30.102216573292715,0.0,100.0,0.0,0
libertad,catolica,libertad,2,Layan Loor,block,assisted,2.5993606836670216,28.903185575651307,0,left-foot,low-centre,0,51.960899531649794,19.0,2581236,65,0.0,3590,21.35118361322685,2.2349770021495843,38.600610702572205,0,43.59206455232343,81.0,31,1810,shot,0.4569196248978929,71.82030799350407,0.0,0.2119027825515971,0.15724264598368848,0
libertad,catolica,libertad,2,Facundo Martinez,save,assisted,4.399828179836664,28.172655562994144,0,right-foot,low-left,0,0.8203862711159786,2.5,2581234,57,0.0,3475,17.209739470482212,33.262271331293995,44.43903055354436,0,36.38371959833339,72.31404793811652,33,1925,shot,3.9400511072445354,49.92562018707015,0.0,43.61731373335532,5.263426521541297,0
libertad,catolica,libertad,2,Jhon Cifuente,miss,corner,14.077170106926824,18.73841033040957,0,right-foot,left,0,99.94620603250745,19.4,2581232,59,0.0,3310,19.12926543218402,9.65927508850661,42.972192218857586,0,78.44437230634553,39.20218851068678,35,2090,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,catolica,2,Layan Loor,miss,corner,54.141545550946006,11.091401856111418,0,left-foot,close-right,0,52.74187167206935,5.6,2581231,51,0.0,3174,64.31937264880084,45.253224296782506,28.00073440890978,0,16.375080172971522,100.0,38,2226,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,catolica,2,Nixon Molina,miss,assisted,1.5822577151751425,11.003572165273908,0,left-foot,high,0,94.11976085523978,61.1,2581225,48,0.0,2805,35.59520751535284,25.40265215657568,18.068541331604784,0,15.749535566114716,75.23217426774846,44,2595,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,catolica,2,Kevin Quevedo,save,assisted,8.49729821000528,72.1745232008698,0,right-foot,low-left,0,63.33057294613774,19.0,2581181,34,0.0,2542,36.13045895432148,28.371104391636482,66.57796699172886,0,34.145666130641324,81.0,3,158,shot,4.012961505044592,92.58167248427719,0.0,100.0,6.471667135714928,0
libertad,catolica,catolica,2,Richard Farias,miss,assisted,33.582986220170156,38.21963895055727,0,right-foot,high-left,0,56.0,65.3,2581177,43,0.0,2320,76.40775526060156,15.77185989853216,44.0,0,44.0,40.08008348185727,7,380,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,libertad,2,Kevin Quevedo,save,assisted,3.739689703572598,64.0,0,right-foot,low-centre,0,12.307302218984752,3.8,2581176,27,0.0,2085,64.0,4.7317251191862795,50.026855393553845,0,27.862387047116883,65.73495136197026,11,615,shot,0.9555730804728317,71.69259289253353,0.0,97.87033244840126,0.30519197000048637,0
libertad,catolica,catolica,2,Layan Loor,block,assisted,15.431215720120335,72.14529921846362,0,left-foot,low-left,0,61.808109540832,19.0,2581154,32,0.0,1652,39.171822525474624,2.7714008570453856,40.92240413518562,0,79.1476583549601,81.0,18,1048,shot,12.611255957788778,38.90528971895903,0.0,38.87712734899815,28.446736639252205,0
libertad,catolica,libertad,2,Juan Alvacete,save,corner,1.9235317235699467,68.59336123829365,0,left-foot,low-left,0,81.95301028742064,5.7,2581156,32,0.0,1451,1.127654520610875,0.2755087231924458,9.661035846468643,0,39.691759169081095,100.0,21,1249,shot,0.2673752796364711,48.063629521639946,0.0,86.85950785960796,1.743164311150692,0
libertad,catolica,catolica,2,Leandro Basan,miss,corner,5.680690686068967,73.65023169550904,0,head,left,0,63.81091688618042,16.7,2581153,28,0.0,1448,73.04511714787708,5.907911271349853,41.233925806132774,0,60.49258931090499,100.0,21,1252,shot,2.559719839949896,33.562344539689136,0.0,13.308783858632061,2.6562106343266207,0
libertad,catolica,catolica,2,Ismael Díaz,save,regular,13.361649326486319,2.96418077752498,0,right-foot,low-left,0,68.14253756514316,1.9,2581151,26,0.0,1301,1.8976132413051587,18.533971652797124,17.72211363028287,0,55.96113482661307,73.67574177472895,24,1399,shot,3.901581248632699,33.27268223471477,0.0,14.829468546941008,4.353506162665104,0
libertad,catolica,libertad,2,Jhon Cifuente,block,assisted,24.778030515302355,100.0,0,right-foot,low-centre,0,17.537765890156102,19.0,2581150,18,0.0,1298,100.0,35.9196065782929,77.17391093499074,0,95.78860101255074,81.0,24,1402,shot,4.717919726857817,49.49472625791176,0.0,76.84811138672353,15.12774389284858,0
libertad,catolica,catolica,2,Luciano Nieto,goal,assisted,38.97331459195455,79.30316135712832,0,left-foot,high-right,0,18.877374984417003,27.8,2581144,9,0.0,1025,64.14030662926017,38.35384230277552,29.486151506509003,0,72.66599114111312,41.29986442436068,28,1675,shot,0.0,0.0,0.0,0.0,0.0,regular
libertad,catolica,catolica,2,Ismael Díaz,miss,assisted,25.91079472739604,28.8635828640721,0,right-foot,right,0,20.87617470456035,8.3,2581149,12,0.0,928,43.70505555233642,1.2013798055376537,99.55996776018864,0,93.39675181886702,100.0,30,1772,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,catolica,2,Facundo Martinez,block,regular,43.889200305750244,72.77993878080923,0,right-foot,low-centre,0,48.51621634166362,19.0,2581122,9,0.0,458,10.558768940406452,15.527535487366869,49.05328211051115,0,52.791455335699325,81.0,38,2242,shot,25.036104972268795,12.748808261709513,0.0,91.43007410021978,29.44901725312939,0
libertad,catolica,libertad,2,Leandro Basan,save,assisted,32.907476240626494,27.786368962619242,0,right-foot,low-centre,0,59.87580942100866,2.5,2581121,10,0.0,363,58.71340099288229,0.5401733269575821,76.23419713940558,0,65.393797058263,77.11703317629997,39,2337,shot,26.27793695189017,47.02649255782105,0.0,45.01475000546943,22.694424641685963,0
libertad,catolica,libertad,2,Nixon Molina,miss,regular,31.606408674206236,22.32029665874304,0,right-foot,close-high-right,0,0.24854600713199915,51.4,2581120,-3,0.0,335,93.27533192679104,29.722854412818705,48.80827849358671,0,36.45926275166268,75.93995063222644,40,2365,shot,0.0,0.0,0.0,0.0,0.0,0
libertad,catolica,libertad,2,Leandro Basan,block,assisted,9.0,100.0,0,right-foot,low-centre,0,65.39749473800973,19.0,2581100,10,0.0,51,48.83296459048676,9.0,49.651231266951804,0,26.369472285090914,81.0,45,2649,shot,6.995238943278016,40.595117423031965,0.0,37.01331694350715,10.452056115109341,0
macara,nacional,nacional,2,Facundo Pons,goal,penalty,0.15740175449826133,50.0,0,right-foot,low-centre,0,76.88681591851906,17.7,2569159,95,0.0,5159,50.0,6.940230085873242,50.76844340737553,0,90.41546696599748,100.0,5,241,shot,0.0,0.0,0.0,0.0,0.0,penalty
macara,nacional,nacional,2,Miguel Perea,miss,assisted,25.563564691149523,28.33052804145872,0,left-foot,close-high,0,93.52133444378151,50.0,2569133,74,0.0,4954,40.88255523985299,11.872791849240457,0.8511867591245519,0,4.564624494694492,50.0,8,446,shot,0.0,0.0,0.0,0.0,0.0,0
macara,nacional,macara,2,Jordy Burbano,save,free-kick,5.977152552710258,27.44752922725653,0,right-foot,high-centre,0,82.40867562268183,34.8,2569132,78,0.0,4899,63.856254203216665,25.111207217757865,44.93777605759419,0,2.434968924450672,96.42372388367961,9,501,shot,1.6608139732779876,90.11883707503549,0.0,87.95016362238908,1.1314514566543639,0
macara,nacional,macara,2,Joffré Escobar,miss,corner,8.113049509991049,59.90323939535942,0,head,left,0,36.92534137181616,16.7,2569088,82,0.0,4470,100.0,9.687475070581138,81.28728075495783,0,3.285358813369264,90.87143208212963,16,930,shot,0.0,0.0,0.0,0.0,0.0,0
